rooms,area_sqm,build_year,resale_price
5,122,1989,455000
5,129,1993,470000
3,67,1980,250000
3,67,1980,252000
3,68,1981,265000
3,67,1978,283000
3,67,1979,310000
3,67,1978,316000
3,67,1979,320000
3,67,1979,335000
3,67,1978,360000
3,82,1979,362000
3,82,1979,380000
3,82,1978,410000
3,81,1980,411500
3,81,1984,445000
4,83,1978,368000
4,91,1978,445000
4,97,1978,510000
4,92,1978,530000
4,92,1978,565000
4,91,1979,565000
4,92,1978,568000
4,91,1978,585000
4,100,2013,678000
4,90,2006,728000
2,45,1969,212000
2,42,1971,215000
3,56,1969,235000
3,58,1972,240000
3,52,1971,265000
3,56,1969,268000
3,56,1967,275000
3,65,1977,285000
3,67,1978,290000
3,64,1985,290000
3,64,2000,298000
3,63,2000,310000
3,64,2000,315000
3,67,1979,321000
3,76,1977,333888
3,59,1986,398000
3,82,1978,400000
3,79,1985,436000
3,60,2007,438000
3,68,1981,450000
3,74,1985,460000
4,84,1985,355000
4,84,1986,375000
4,91,1980,398000
4,93,1980,400000
4,92,1976,480000
4,107,1984,550000
4,96,2000,635000
4,95,2000,650800
3,59,1975,248000
3,59,1975,260000
3,64,1988,266000
3,67,1978,270000
3,64,1986,278000
3,67,1984,280000
3,67,1984,280000
3,60,1987,285000
3,69,1987,285000
3,64,1988,290000
3,74,1984,305000
3,67,2012,315000
3,67,2012,325000
3,67,2012,330000
3,82,1981,330000
3,74,1985,338000
4,93,1983,320000
4,84,1986,325000
4,84,1985,346000
4,85,2003,355000
4,92,1997,358000
4,99,1984,368000
4,93,1983,370000
4,103,1987,378000
4,100,1998,378000
4,106,1992,380000
4,98,1987,390000
4,90,2003,400000
4,90,2003,400888
4,101,1999,405000
4,113,1989,408000
4,98,1997,408000
4,103,1992,408800
4,90,2003,410000
4,101,1997,430000
4,105,1992,430000
4,105,1992,430000
4,104,1992,440000
4,100,1997,457000
4,104,1992,531000
5,120,1998,420000
5,110,2003,425000
5,110,2003,430000
5,110,2004,430000
5,121,1985,440000
5,110,2004,440000
5,123,1985,460000
5,120,1997,463000
5,122,1990,470000
5,134,1983,478000
5,121,1988,485000
5,122,1998,485000
5,125,1975,490000
5,120,1987,500000
5,120,1999,512000
5,120,1998,520000
5,120,1987,535000
5,128,1992,570000
5,116,1997,680000
2,47,2013,230000
3,67,1983,255000
3,72,1979,260000
3,67,1985,265000
3,67,1982,268000
3,73,1979,270000
3,73,1979,270000
3,67,1985,280000
3,77,1978,280000
3,68,1983,285000
3,67,1983,285000
3,67,1983,288000
3,79,1984,306000
3,68,1983,320000
3,92,1984,320000
4,83,1987,355000
4,92,1985,405000
4,93,1998,423000
4,90,1998,425000
4,92,2013,460000
5,121,1983,508000
5,121,1982,515000
5,125,1982,560000
5,122,1983,580000
5,121,1998,648000
2,37,1978,210000
3,59,1975,220000
3,65,1976,246000
3,65,1976,255000
3,74,1984,263000
3,76,1972,270000
3,74,1985,270000
3,73,1984,278000
3,73,1989,285000
4,85,2002,310000
4,103,1985,325000
4,104,1989,328000
4,85,2002,330000
4,105,1995,330000
4,104,1990,330000
4,108,1988,330000
4,104,1990,333000
4,105,1995,338000
4,107,1991,350000
4,88,2002,352500
4,90,2002,355000
4,91,2002,360000
4,104,1990,360000
4,103,1984,364000
4,103,1984,370000
4,91,1985,370000
4,105,1995,375000
4,91,2000,388000
4,91,2008,395000
4,91,2000,408388
4,92,1985,410000
4,101,1997,410000
4,90,2000,415000
4,100,1998,416000
4,102,1984,428500
4,94,2000,443000
4,93,2000,447000
4,91,2000,448000
4,100,1998,450000
4,106,1984,500000
5,111,2002,385000
5,128,1996,400000
5,132,1996,405000
5,111,2002,415000
5,123,1995,418000
5,110,2000,420000
5,121,1989,425888
5,110,2008,465000
5,110,2002,470000
5,110,2001,470000
5,110,2008,475000
5,116,2001,485000
5,110,2000,500000
5,112,2001,500000
5,114,2008,500000
5,110,2008,510000
5,110,2008,515000
5,114,2000,515000
5,110,2001,515000
5,118,1998,565000
2,58,1970,268000
3,56,1971,230000
3,65,1974,258000
3,59,1974,260000
3,56,1971,265000
3,63,1981,288000
3,65,1973,290000
3,60,1969,293888
3,62,1984,299000
3,59,1976,305000
3,68,1979,308000
3,77,1974,310000
3,65,1974,317500
3,65,1974,335000
3,65,1975,339000
3,65,1974,345000
3,68,1979,350000
3,78,1972,351000
3,60,1981,360000
3,60,1981,370000
3,78,1972,371000
3,68,1979,378000
3,74,1984,380000
3,64,1987,398000
3,74,1984,405000
3,74,1983,428000
4,91,1974,410000
4,84,1985,426800
4,94,1980,465000
4,91,1982,565000
4,92,2012,638000
4,89,2012,655000
4,90,2004,665000
4,90,2006,679888
4,85,2006,685000
5,114,1976,630000
5,124,1996,670000
5,114,1975,688000
5,139,1986,760000
5,110,2006,800000
5,110,2003,805000
5,119,2005,808000
5,107,2011,910000
3,65,1975,375000
4,88,1975,468000
4,87,1976,520000
4,88,1975,545000
4,87,1976,618000
4,87,1976,650000
4,88,1975,468000
5,120,1975,788000
5,120,1977,800000
5,117,1977,855000
4,105,1993,375000
4,104,1996,385000
4,111,1996,395000
4,103,1989,400000
4,106,1990,403000
4,110,1989,425000
4,105,1989,435000
4,113,1995,450000
5,126,1996,420000
5,128,1996,437000
5,127,1995,440000
5,123,1992,445000
5,123,1992,450000
5,122,1995,465000
5,122,1990,465000
5,126,1994,475000
5,126,1993,478000
5,126,1996,482000
4,90,2003,330000
4,91,2003,350000
4,85,2003,360000
4,92,2012,368000
4,91,2007,385000
4,91,2005,388000
4,93,2012,400000
4,93,2013,408000
4,93,2012,418000
4,93,2012,426000
4,93,2013,426500
4,93,2012,430000
4,93,2012,438000
4,95,2013,440800
4,92,2012,445000
4,93,2012,445000
4,93,2013,465000
4,97,2013,475888
4,97,2013,478000
4,93,2013,480000
4,99,2013,483000
4,93,2013,490000
4,95,2012,493000
4,94,2010,495000
4,92,2012,498000
4,96,2013,500000
4,92,2012,501800
4,98,2013,515000
4,99,2013,516000
4,99,2013,518000
4,93,2013,525000
4,98,2013,535000
5,110,2003,372000
5,111,2003,398000
5,110,2003,405000
5,110,2003,425000
5,113,2003,427000
5,110,2003,438000
5,110,2005,440000
5,110,2003,441888
5,110,2003,450000
5,110,2003,450000
5,110,2003,451888
5,110,2003,453000
5,110,2005,455000
5,112,2004,500000
5,110,2003,508000
5,111,2003,520000
5,115,2013,528000
5,120,2013,546888
5,112,2013,568000
5,112,2013,570000
5,113,2013,590000
5,113,2013,595000
5,113,2013,636000
2,48,1967,225000
3,60,1970,280000
3,65,1976,330000
3,71,1967,421000
3,65,1974,428000
4,87,2013,588000
4,95,2012,660000
4,95,2012,700000
4,90,2008,728000
4,92,2013,740000
4,88,2012,743000
4,92,2012,780000
5,120,1976,732000
5,138,1974,840000
5,124,2012,873000
5,136,1996,935000
4,87,2004,313000
4,85,2003,313000
4,100,1999,328000
4,88,2000,340000
4,86,2001,342000
4,90,2001,350000
4,94,2010,366000
4,90,2004,368000
4,91,2001,368888
4,90,2004,372888
4,96,2010,390000
4,91,2001,406000
5,110,2001,350000
5,110,2001,373000
5,110,2001,380000
5,110,2004,385000
5,111,2003,400000
5,110,2001,405000
5,110,2001,410000
5,111,2001,413000
5,122,1999,420000
5,110,2001,430000
5,110,2001,452000
5,110,2002,453000
2,48,2013,265000
3,69,2012,360000
3,69,2010,365000
3,69,2011,370000
4,85,2003,317000
4,90,2002,335000
4,85,2000,335000
4,90,2000,348000
4,89,2002,350000
4,96,2000,360000
4,96,1999,366000
4,90,2005,370000
4,90,2001,380000
4,102,1999,380000
4,100,1999,382000
4,90,2000,382000
4,95,2002,390000
4,95,2004,394000
4,92,2003,395000
4,95,2005,400000
4,92,2005,400000
4,93,2012,405000
4,95,2012,406000
4,95,2013,410000
4,93,2010,412000
4,85,2001,415000
4,94,2012,415000
4,94,2011,420000
4,94,2012,422000
4,93,2013,422888
4,96,2012,425000
4,90,2002,426000
4,94,2013,435000
4,94,2013,443888
4,95,2012,445000
4,96,2012,445000
4,94,2013,448000
4,92,2009,460000
4,92,2007,470000
4,92,2008,475000
4,92,2007,480000
4,90,2009,488000
4,92,2008,500000
4,90,2009,500000
4,90,2009,520000
4,90,2009,542888
4,92,2007,470000
5,110,2003,375000
5,110,2002,380000
5,115,2000,388000
5,110,2001,400000
5,110,2000,400000
5,115,2000,408000
5,110,2003,415000
5,115,2000,415000
5,111,2002,418000
5,115,2000,420000
5,110,2002,440000
5,121,1999,448000
5,116,2000,453000
5,110,2001,458000
5,110,2001,462688
5,110,2000,465000
5,110,2001,465000
5,110,2003,473888
5,112,2004,480000
5,122,1999,486000
5,110,2001,495000
5,115,2012,535000
5,113,2013,535000
3,60,1985,253000
3,67,1985,260000
3,60,1985,268000
3,64,1986,275000
3,67,1985,300000
3,64,1988,348000
3,64,1985,365000
3,64,1986,400000
4,91,1985,336000
4,91,1985,350000
4,91,1985,370000
4,104,1992,377000
4,104,1992,390000
4,91,1984,400168
4,91,1984,410000
4,101,1997,415000
4,91,1984,448000
4,92,1985,450000
4,95,1985,455000
4,84,1986,485000
4,84,1986,525000
4,104,1985,595000
4,105,1985,600000
5,124,1992,470000
5,121,1997,520000
5,121,1997,545000
3,64,1987,290000
3,64,1987,292000
3,74,1988,320000
3,73,1985,330000
3,73,1984,338000
3,73,1985,338888
3,75,1983,366000
4,84,1987,369000
4,84,1986,375000
4,84,1988,378000
4,105,1996,385000
4,106,1996,388000
4,84,1986,390000
4,107,1996,405000
4,100,1997,420000
4,109,1985,420000
4,104,1985,420000
4,101,1997,423000
4,101,1997,425000
4,105,1984,430000
4,103,1984,440000
4,103,1984,470000
4,106,1995,470000
4,91,1984,475000
4,106,1995,493000
4,94,2011,605000
4,103,1984,470000
4,106,1995,470000
5,121,1988,450000
5,121,1985,450000
5,126,1985,460000
5,124,1996,465000
5,122,1997,475000
5,124,1997,480000
5,122,1987,480000
5,125,1997,485000
5,124,1993,488000
5,132,1993,495000
5,122,1996,495000
5,121,1985,500000
5,122,1988,500000
5,132,1996,500000
5,123,1993,501000
5,124,1997,505000
5,128,1993,510000
5,128,1996,510000
5,133,1985,513000
5,130,1996,515000
5,127,1995,518000
5,124,1984,538000
5,122,1988,550000
5,124,1997,558000
5,138,1985,560000
5,122,1988,570000
5,133,1984,570000
5,128,1988,605000
5,119,1997,638888
5,108,2008,670000
5,110,2011,680000
5,111,2011,710000
2,43,1983,218000
2,43,1983,245000
3,62,1973,260000
3,66,1970,260000
3,68,1968,288000
3,65,1968,290000
3,65,1972,295000
3,65,1967,296000
3,67,1984,298000
3,67,1984,298000
3,65,1976,312000
3,68,1968,318000
3,67,1984,320000
3,67,1970,320000
3,68,1970,328800
3,65,1968,335000
3,76,1976,350000
3,67,1971,370000
3,68,1972,373000
3,78,1972,380000
3,74,1984,410000
4,82,1976,370000
4,103,1984,460000
4,106,1984,530000
4,90,2002,638000
4,102,1997,640000
4,101,1999,650000
4,92,2009,650000
4,103,1997,667800
4,91,2006,700000
4,101,1999,740000
5,121,1989,530000
5,117,1976,615000
5,119,1997,688000
5,119,1997,728888
5,143,1984,800000
5,121,1999,848888
5,110,2009,880000
5,122,1997,900000
3,67,1977,261000
3,60,1985,270000
3,69,1985,270000
3,76,1976,272000
3,69,1985,275000
3,69,1994,290000
3,60,1987,290000
3,73,1990,303000
4,88,1976,280000
4,84,1996,295000
4,91,1997,300000
4,101,1997,300000
4,84,1994,300000
4,93,1997,303000
4,97,1979,310000
4,86,2000,315000
4,91,1998,320000
4,91,1997,321000
4,92,1998,325000
4,91,1998,327500
4,84,1988,328000
4,102,1997,330000
4,102,1998,335000
4,97,1977,340000
4,103,1997,340000
4,90,2003,342000
4,90,2004,345000
4,101,1997,350000
4,96,1998,350000
4,100,1997,350000
4,101,1998,350000
4,106,1996,351000
4,90,2004,355000
4,91,2001,358000
4,93,1995,360000
4,111,1996,360000
4,86,1995,368000
4,100,1997,370000
4,100,2000,370000
4,101,2000,371000
4,90,2004,375000
4,90,2004,375888
4,105,1996,435000
5,118,1997,390000
5,128,1996,390000
5,111,2001,392000
5,110,2004,395000
5,120,2000,398000
5,110,2004,400000
5,115,2000,405000
5,121,1985,408000
5,122,1998,415000
5,121,1985,415000
5,120,2000,415000
5,110,2001,418000
5,114,2003,420000
5,121,1999,420000
5,123,1997,425000
5,121,1997,430000
5,120,2000,430000
5,122,1988,438000
5,113,2002,438888
5,125,1999,495000
3,67,1985,260000
3,64,1988,265000
3,74,1987,267000
3,73,1988,268000
3,74,1988,268000
3,64,1987,270000
3,67,1986,270000
3,67,1984,272000
3,68,1984,276000
3,68,1984,280000
3,64,1986,280000
3,67,1986,296000
3,60,1999,300000
3,68,1984,305000
3,67,1984,310000
3,68,1984,320000
4,84,1985,275000
4,84,1987,290000
4,84,1986,298000
4,84,1987,300000
4,84,1987,305000
4,84,1987,310000
4,84,1985,314000
4,84,1985,315000
4,84,1985,315000
4,84,1985,315000
4,84,1985,318000
4,94,1982,320000
4,85,1987,323000
4,84,1988,325000
4,83,1987,325000
4,84,1987,328888
4,103,1988,330000
4,105,1989,335000
4,108,1995,337000
4,98,1992,338000
4,92,2012,343000
4,84,1988,343000
4,84,1986,348000
4,104,1985,355000
4,104,1986,358000
4,93,1985,360000
4,108,1988,365000
4,98,1985,370000
4,91,1985,375000
4,105,1987,392288
4,104,1987,395000
4,103,1988,395000
4,93,2013,400000
4,92,2012,403000
4,92,2012,405000
4,93,2013,408000
4,91,1984,410000
4,103,1988,410000
4,105,1988,415000
4,103,1988,425000
4,91,1985,430000
4,97,2012,460000
4,97,2012,462500
5,122,1987,375000
5,110,2001,400000
5,122,1987,400000
5,121,1987,443000
5,126,1986,445000
5,121,1985,450000
5,122,1985,465000
5,121,1985,475000
5,120,1986,488000
5,122,1987,508888
5,122,1988,550000
5,122,1987,575000
2,44,1980,230000
3,67,1976,250000
3,67,1980,260000
3,68,1980,265000
3,67,1980,270000
3,67,1979,270000
3,68,1981,271000
3,67,1984,276000
3,67,1981,280000
3,68,1979,285000
3,67,1979,290000
3,68,1981,290000
3,67,1979,298000
3,67,1978,300000
3,82,1980,300000
3,82,1979,303000
3,68,1980,303000
3,67,1979,305500
3,68,1980,306000
3,67,1980,306000
3,73,1976,310000
3,73,1976,310000
3,68,1980,310000
3,67,1978,312888
3,68,1981,315000
3,67,1980,315000
3,67,1979,317000
3,67,1979,318000
3,68,1980,318000
3,67,1979,320000
3,67,1978,320000
3,82,1980,325000
3,74,1978,328000
3,67,1978,335000
3,82,1981,338000
3,75,1980,340000
3,74,1979,345000
3,73,1979,348000
3,82,1979,355000
3,67,1978,356000
3,82,1979,358000
3,82,1981,358000
3,82,1979,360000
3,82,1977,363000
3,73,1977,375000
3,89,1979,375000
3,82,1979,375000
3,82,1984,375000
3,82,1984,401888
3,73,1977,415000
3,88,1977,420000
4,92,1979,398000
4,91,1977,400000
4,91,1977,415000
4,93,1981,428000
4,92,1980,430000
4,92,1980,430000
4,92,1979,431888
4,92,1981,438000
4,91,1982,440000
4,103,1993,455000
4,92,1978,470000
4,92,1978,475000
4,92,1979,480000
4,92,1978,480000
4,98,1978,485000
4,95,2001,490000
4,98,1978,538000
4,98,1978,548000
4,90,2006,590000
4,95,2001,600000
4,95,2001,615000
4,88,2012,630000
4,90,2011,690000
4,92,1978,470000
5,118,1980,585000
5,127,1996,610000
5,110,2006,630000
5,118,1980,637000
5,119,1980,643800
5,119,1979,655000
5,123,1977,688000
5,112,2011,756800
5,111,2003,768000
5,110,2003,800000
5,120,2011,838000
5,117,2011,844000
5,110,2002,850000
5,117,2011,920000
2,45,1986,238000
3,59,1978,260000
3,68,1980,262000
3,65,1974,272000
3,65,1977,272000
3,59,1978,280000
3,64,1987,280000
3,68,1980,280000
3,68,1980,285000
3,59,1978,285000
3,67,1979,285000
3,68,1979,286000
3,68,1979,290000
3,60,1986,290000
3,67,1983,290000
3,73,1976,290000
3,59,1978,295000
3,68,1981,296888
3,65,1977,300000
3,60,1986,300000
3,67,1985,300000
3,65,1977,300000
3,65,1977,300000
3,65,1974,303000
3,67,1979,305000
3,67,1979,305000
3,67,1985,305000
3,67,1977,307000
3,67,1978,308000
3,67,1979,308000
3,67,1978,308000
3,60,1986,308888
3,65,1982,310000
3,68,1979,310000
3,68,1981,310000
3,67,1979,313000
3,68,1979,318000
3,70,1978,325000
3,67,1979,325000
3,73,1976,326000
3,81,1977,327000
3,76,1984,330000
3,67,1978,335000
3,67,1978,340000
3,67,1979,340000
3,82,1980,340000
3,68,1980,343000
3,67,1978,348000
3,68,1979,350000
3,82,1978,360000
3,82,1981,360000
3,69,2010,488000
4,82,1976,350000
4,84,1977,368888
4,92,1979,370000
4,83,1978,375000
4,84,1987,380000
4,91,1980,385000
4,91,1985,390000
4,92,1979,396888
4,92,1978,400000
4,83,1985,405000
4,92,1980,410000
4,84,1985,412500
4,94,1982,420000
4,92,1978,430000
4,92,1978,440000
4,104,1984,448000
4,105,1984,452000
4,92,1979,468000
4,104,1996,472000
4,108,1996,495000
4,105,2000,515000
4,105,2000,525000
4,105,2000,550000
4,92,2005,588000
4,94,2010,600000
4,92,2006,600000
4,104,1989,625000
4,97,2010,640000
4,92,1979,468000
5,121,1982,430000
5,122,1986,490000
5,122,1986,500000
5,121,1980,520000
5,115,2000,535000
5,117,1979,538000
5,123,1978,540000
5,125,1980,543000
5,117,1979,545000
5,123,1993,555000
5,128,1996,560000
5,114,1975,590000
5,118,1980,628000
5,137,1984,650000
5,118,1980,680000
5,123,1978,688000
5,118,1977,695000
5,121,1989,735000
3,65,1973,285000
3,65,1973,285000
3,64,1987,332000
4,84,1987,475000
4,103,1992,480000
4,105,1990,488000
4,84,1985,499888
4,84,1986,500000
4,84,1987,500000
4,84,1986,510000
4,84,1985,535000
4,103,1990,538000
4,105,1986,540000
4,84,1986,543000
4,88,1987,555000
4,105,1992,562000
4,103,1987,580000
4,83,1988,590000
4,88,1988,603000
4,113,1989,650000
4,105,1986,695000
5,121,1987,532000
5,121,1988,678000
5,125,1990,720000
5,121,1988,725000
5,123,1998,780000
5,134,1992,785000
5,123,1998,802000
5,120,2011,810000
5,121,1987,813000
5,120,2011,935000
5,120,2011,985000
5,120,2011,1000000
3,68,1988,253000
3,64,1987,254000
3,69,1987,258000
3,64,1988,260000
3,64,1986,260000
3,64,1986,260000
3,68,1986,260000
3,64,1988,262000
3,73,1984,265000
3,67,1985,268000
3,73,1986,268000
3,73,1986,270000
3,67,1985,270000
3,67,1984,270000
3,68,1986,272000
3,68,1988,272000
3,73,1984,275000
3,67,1985,278500
3,67,1985,283888
3,69,1985,285500
3,68,1987,287000
3,73,1984,288000
3,67,1985,290000
3,67,1985,290000
3,73,1984,290888
3,67,1985,294000
3,67,1986,300000
3,73,1985,305000
3,73,1983,318000
3,73,1983,318000
4,84,1988,311888
4,94,1988,325000
4,89,1986,345000
4,103,1986,345000
4,89,1987,350000
4,93,1984,360000
4,93,1984,368000
4,104,1985,380000
4,104,1985,381000
4,104,1986,381000
4,98,1986,384000
4,92,1998,390000
4,104,1985,395000
4,104,1985,396000
4,103,1985,400000
4,103,1986,412000
4,92,2004,413000
4,103,1997,414000
4,105,1989,422500
4,99,1987,427000
4,92,2004,428000
4,104,1985,428000
4,86,2004,435500
4,103,1997,445000
4,92,2005,445000
4,104,1985,450000
4,102,1997,450000
4,103,1998,450000
5,130,1986,462000
5,118,1997,515000
5,115,1997,518000
5,118,2004,520000
5,119,1997,530888
5,130,1995,555000
5,132,1985,570000
5,123,1998,580000
5,119,1997,620000
1,31,1975,200000
1,31,1975,218000
2,45,1976,255000
2,49,1969,260000
3,59,1975,285000
3,59,1976,285000
3,59,1976,290000
3,60,1967,309500
3,59,1983,310000
3,59,1973,310000
3,59,1976,310000
3,59,1974,315000
3,65,1975,320000
3,65,1973,320000
3,74,1983,338000
3,68,1973,345000
3,70,1976,346000
3,67,1976,348000
3,54,1970,353000
3,62,1970,370000
3,70,1975,370000
3,65,1973,385000
3,67,1982,388888
3,73,1976,398000
3,74,1984,412000
3,76,1973,430000
3,72,1980,460000
3,72,1980,470000
3,60,2003,470000
3,69,2013,480000
3,60,2009,505000
3,68,2013,580000
3,68,2013,595000
3,72,1980,470000
3,60,2003,470000
4,84,1986,470000
4,81,1975,496000
4,92,1978,500000
4,89,1986,500000
4,104,1984,511888
4,104,1984,525000
4,92,1978,548888
4,100,1997,552888
4,104,1984,595000
4,99,1997,608000
4,91,1985,620000
4,105,1996,640000
4,75,2002,650000
4,90,2008,683000
4,100,2005,685000
4,75,2003,688000
4,95,2013,708000
4,89,2013,735000
4,100,2001,740000
4,100,2005,750000
4,87,2013,750000
4,94,2013,768000
4,90,2005,770000
4,95,2013,780000
4,95,2013,796000
4,84,1986,470000
5,117,1978,575000
5,117,1977,600000
5,115,2000,685000
5,121,1979,700000
5,115,2002,725000
5,116,2006,730888
5,136,1984,775000
